data,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,districtecodi,districtedescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,:id
2020-06-03T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-eqzr.cwzt.acp2
2020-05-08T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,1.0,Dona,Epidemiològic,13,row-wq98.5gvu.isvn
2020-08-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,1.0,Dona,Positiu per ELISA,1,row-v8zq_4axj-6nvd
2020-08-14T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,0.0,Home,PCR probable,2,row-qk9f.xikd_qiyt
2020-08-14T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,0.0,Home,Positiu per ELISA,1,row-q8j2.a483.k4zp
2020-10-06T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,0.0,Home,Positiu per ELISA,1,row-2rw7-zqng_h29g
2021-03-25T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,Positiu per ELISA,1,row-fxf8-ik86-6vph
2020-10-07T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,PCR probable,2,row-zpwb.x3ek-arxq
2020-11-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per Test Ràpid,1,row-rd9g.vnds_fbeb
2020-10-27T00:00:00.000,3.0,ALT PENEDES,8240.0,SANT SADURNÍ D'ANOIA,,No classificat,1.0,Dona,PCR probable,1,row-n3k3.en8b-ywe6
2020-12-28T00:00:00.000,7.0,BAGES,8218.0,SANT JOAN DE VILATORRADA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-hegi~5kzx~ndmu
2020-12-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per ELISA,3,row-e2v4.gp3p~8umi
2020-12-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,1.0,Dona,Positiu per ELISA,2,row-7euc-dw2e_3ye8
2020-11-10T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,PCR probable,1,row-hxa8.u93j.tzia
2020-09-29T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per Test Ràpid,2,row-i7p4_h7fq~ffan
2020-10-19T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,0.0,Home,Positiu per ELISA,1,row-sn8q_k3ht.e98g
2020-09-09T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,PCR probable,1,row-j5ie~ezuf-42si
2020-03-18T00:00:00.000,41.0,VALLES ORIENTAL,8210.0,SANT FELIU DE CODINES,,No classificat,0.0,Home,Epidemiològic,1,row-mby9-722a~jpzh
2020-07-17T00:00:00.000,14.0,BERGUEDA,8049.0,CASSERRES,,No classificat,0.0,Home,Positiu per Test Ràpid,3,row-yjas~wfpk~eg74
2020-07-24T00:00:00.000,41.0,VALLES ORIENTAL,8105.0,LA LLAGOSTA,,No classificat,1.0,Dona,Positiu per Test Ràpid,5,row-88tc-jkwy_7jpi
2020-07-23T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,Positiu per Test Ràpid,3,row-9vc8_j8xq-nsaa
2020-07-24T00:00:00.000,2.0,ALT EMPORDA,17066.0,FIGUERES,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-a8fs_try7-cgjc
2020-07-20T00:00:00.000,21.0,MARESME,8172.0,PREMIÀ DE MAR,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-cvyd_die8.sy5x
2020-11-22T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,0.0,Home,Epidemiològic,1,row-yczg-5g6r.dviz
2020-04-07T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,1,row-i428-f3u3_v4p9
2021-02-10T00:00:00.000,32.0,SEGARRA,25110.0,GUISSONA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-kqfx~idbu-q75x
2020-11-01T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,Epidemiològic,1,row-tvtz~ejk7-erg7
2020-10-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,0.0,Home,Positiu per ELISA,1,row-kzu5~959x.y536
2020-12-20T00:00:00.000,40.0,VALLES OCCIDENTAL,8291.0,VACARISSES,,No classificat,0.0,Home,Epidemiològic,1,row-gb5v.g5iw_7tuy
2020-12-21T00:00:00.000,8.0,BAIX CAMP,43123.0,REUS,,No classificat,0.0,Home,Epidemiològic,1,row-i3ch-p2xv_qf5a
2020-12-26T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,PCR probable,1,row-395f-eix7.zbbr
2020-08-12T00:00:00.000,3.0,ALT PENEDES,8288.0,TORRELLES DE FOIX,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-pkt8-uwg7~7ryw
2020-10-14T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,PCR probable,2,row-zvse-e9dc-3s7k
2020-10-14T00:00:00.000,14.0,BERGUEDA,8011.0,AVIÀ,,No classificat,0.0,Home,PCR probable,1,row-2juv_bu2k~aic7
2020-07-27T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-huvd~s5nv~m2nf
2020-11-30T00:00:00.000,12.0,BAIX PENEDES,43037.0,CALAFELL,,No classificat,0.0,Home,PCR probable,1,row-q2ht-g5z5~9gc8
2020-07-23T00:00:00.000,20.0,GIRONES,17155.0,SALT,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-ynmi_scai_t7gd
2020-07-22T00:00:00.000,2.0,ALT EMPORDA,17092.0,LLANÇÀ,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-khvr~3xvb-ixp3
2020-11-10T00:00:00.000,41.0,VALLES ORIENTAL,8005.0,L'AMETLLA DEL VALLÈS,,No classificat,0.0,Home,Positiu per ELISA,2,row-dica_5k6t.837j
2021-01-12T00:00:00.000,8.0,BAIX CAMP,43129.0,RIUDOMS,,No classificat,0.0,Home,Positiu per ELISA,1,row-jja9.sykh_spfa
2021-02-02T00:00:00.000,3.0,ALT PENEDES,8251.0,SANTA MARGARIDA I ELS MONJOS,,No classificat,1.0,Dona,PCR probable,1,row-e7eg-4md6_x9t3
2020-09-21T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per ELISA,1,row-is3f-acig~fqps
2020-04-29T00:00:00.000,21.0,MARESME,8003.0,ALELLA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-pyp4_jgir_y83a
2020-04-09T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Epidemiològic,1,row-4e8k.xvid_shnf
2021-02-23T00:00:00.000,34.0,SELVA,17103.0,MAÇANET DE LA SELVA,,No classificat,1.0,Dona,PCR probable,1,row-mefi-mj8h-d7ub
2020-06-01T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per Test Ràpid,1,row-u7p6.tvhg~vquv
2020-07-14T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,1.0,Dona,Positiu per ELISA,3,row-5pbw_c3h3~f34x
2020-07-17T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,0.0,Home,Positiu per Test Ràpid,6,row-43ra~4eqb_4dxe
2020-05-29T00:00:00.000,1.0,ALT CAMP,43160.0,VALLMOLL,,No classificat,1.0,Dona,PCR probable,1,row-pz46_bzin.er6b
2020-09-23T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-rkz5.d9q9~4a87
2020-08-08T00:00:00.000,40.0,VALLES OCCIDENTAL,8291.0,VACARISSES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-kfyb_96ay_jyb6
2020-09-24T00:00:00.000,38.0,URGELL,25050.0,BELLPUIG,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-5duh~a2nv_w7cj
2021-01-19T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,1.0,Dona,PCR probable,2,row-z5w3_dc63_ufup
2020-11-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,PCR probable,1,row-mka4_887u.sgqg
2021-02-12T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,0.0,Home,Positiu per Test Ràpid,1,row-pn28-rg85-8ess
2021-02-23T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,0.0,Home,Positiu per ELISA,3,row-x69z_3uee-ntcx
2020-10-28T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,3,row-6frj.wjei~8wrj
2020-12-19T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,Positiu per ELISA,2,row-rhgy_kh4u-iryz
2020-11-05T00:00:00.000,34.0,SELVA,17193.0,SILS,,No classificat,0.0,Home,Positiu per ELISA,1,row-kwf7.65h9_r5tm
2020-07-10T00:00:00.000,41.0,VALLES ORIENTAL,8096.0,GRANOLLERS,,No classificat,0.0,Home,Positiu per Test Ràpid,3,row-ccbr_dzds-y7vd
2020-04-23T00:00:00.000,39.0,VALL D'ARAN,25025.0,NAUT ARAN,,No classificat,0.0,Home,Positiu per ELISA,1,row-cjqh~6udu~uaty
2020-12-15T00:00:00.000,40.0,VALLES OCCIDENTAL,8125.0,MONTCADA I REIXAC,,No classificat,1.0,Dona,Positiu per ELISA,1,row-bycg-4w86~mkpd
2021-01-19T00:00:00.000,11.0,BAIX LLOBREGAT,8123.0,MOLINS DE REI,,No classificat,0.0,Home,PCR probable,1,row-656v-by6s.sy7s
2021-03-19T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,Positiu TAR,9,row-e92r_vcza~z2nk
2020-07-22T00:00:00.000,41.0,VALLES ORIENTAL,8005.0,L'AMETLLA DEL VALLÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-is8u.sp2q-kjzc
2020-10-02T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,PCR probable,3,row-r3xv_a3ax-v647
2020-09-16T00:00:00.000,11.0,BAIX LLOBREGAT,8123.0,MOLINS DE REI,,No classificat,1.0,Dona,PCR probable,1,row-mf6i.gy8x.ufyy
2020-06-29T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per Test Ràpid,6,row-c654.3n2e~xv7q
2021-01-13T00:00:00.000,6.0,ANOIA,8162.0,ELS HOSTALETS DE PIEROLA,,No classificat,0.0,Home,PCR probable,1,row-e6mz~qy8c_n6sf
2020-09-02T00:00:00.000,11.0,BAIX LLOBREGAT,8221.0,SANT JUST DESVERN,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-kyxk-iwfa-tdbs
2020-09-28T00:00:00.000,11.0,BAIX LLOBREGAT,8123.0,MOLINS DE REI,,No classificat,1.0,Dona,PCR probable,1,row-ef47_h2dp-67aj
2020-04-26T00:00:00.000,21.0,MARESME,8163.0,PINEDA DE MAR,,No classificat,0.0,Home,PCR probable,1,row-65bi-8m7q~4dsa
2020-10-25T00:00:00.000,11.0,BAIX LLOBREGAT,8169.0,EL PRAT DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,1,row-ztbu.2scx.bhiy
2020-09-03T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,1.0,Dona,PCR probable,1,row-q499-3t5r.7sac
2020-05-08T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,0.0,Home,Epidemiològic,1,row-7rp2~87kv.ghee
2020-10-26T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-mga5.e5b2~92tx
2020-09-01T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,6,row-352n-wfsv~z9rf
2020-05-20T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,1.0,Dona,Positiu per ELISA,2,row-deun.tsbr-mw2h
2020-06-05T00:00:00.000,7.0,BAGES,8191.0,SALLENT,,No classificat,0.0,Home,Positiu per ELISA,1,row-26y7_fmya-37ai
2020-05-07T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu per ELISA,2,row-vxur.ajnb~4pej
2021-02-09T00:00:00.000,24.0,OSONA,8220.0,SANT JULIÀ DE VILATORTA,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-t4fa_ddzh.nqiz
2020-05-13T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,2,row-gcds_qrjq.zmuz
2020-10-02T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,0.0,Home,Positiu per ELISA,1,row-cqgq_v7iv-6mb3
2020-10-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,Positiu per ELISA,3,row-ft2q_jiyj~fy2m
2020-10-26T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,PCR probable,1,row-tbk3.7sgm_pnw8
2020-09-03T00:00:00.000,11.0,BAIX LLOBREGAT,8073.0,CORNELLÀ DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-fizu~3gn6~y3dn
2020-10-01T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per Test Ràpid,1,row-y73z_73jv~aw7v
2020-09-03T00:00:00.000,41.0,VALLES ORIENTAL,8124.0,MOLLET DEL VALLÈS,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-ea9e-iypx~3tha
2021-03-23T00:00:00.000,34.0,SELVA,17023.0,BLANES,,No classificat,1.0,Dona,Positiu PCR,4,row-ru2z-wcze.qtwz
2020-09-02T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,Positiu per ELISA,1,row-sgpv-53dw.ipg5
2020-11-21T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,1.0,Dona,PCR probable,1,row-ux5a~ffvh.c4q8
2020-11-24T00:00:00.000,3.0,ALT PENEDES,8273.0,SUBIRATS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-uz29.5j9w~k32t
2021-03-21T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu TAR,8,row-sedi~94c4_r3u7
2020-08-21T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-j6jq_25xx-sf6m
2020-08-21T00:00:00.000,41.0,VALLES ORIENTAL,8296.0,VALLROMANES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-w2hh_w5rd-u562
2020-05-13T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Positiu per ELISA,3,row-j7zu_seua-x8c8
2020-03-16T00:00:00.000,,,,No classificat,,No classificat,,No classificat,Epidemiològic,3,row-dvny~uax5_z3ih
2020-10-13T00:00:00.000,40.0,VALLES OCCIDENTAL,8266.0,CERDANYOLA DEL VALLÈS,,No classificat,0.0,Home,Epidemiològic,1,row-24ju~h82t-cqav
2020-11-24T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,Positiu per ELISA,1,row-yqad-c9ah~syrx
2021-01-08T00:00:00.000,25.0,PALLARS JUSSA,25171.0,LA POBLA DE SEGUR,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-i99f_yru2.sskt
2020-04-01T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,0.0,Home,Epidemiològic,3,row-d8yr~cv5j_vh3t
2020-05-20T00:00:00.000,33.0,SEGRIA,25211.0,SUDANELL,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-9nff.jwm9.ijui
2020-05-18T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,0.0,Home,PCR probable,1,row-fr4h~xrdd.mmu8
2020-05-05T00:00:00.000,2.0,ALT EMPORDA,17152.0,ROSES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-8bc5.sudt_6nvv
2020-10-19T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-ikiv.75tw_ri76
2020-05-25T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-h9c7.6k22~sjsv
2020-12-21T00:00:00.000,12.0,BAIX PENEDES,43037.0,CALAFELL,,No classificat,1.0,Dona,Epidemiològic,1,row-9wf9~tiv5_fjsy
2020-07-23T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per Test Ràpid,1,row-a4ww-6jxz-z5ju
2020-06-06T00:00:00.000,41.0,VALLES ORIENTAL,8107.0,LLIÇÀ D'AMUNT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-g7q5_8nan~u5w8
2020-04-15T00:00:00.000,6.0,ANOIA,8161.0,PIERA,,No classificat,1.0,Dona,PCR probable,1,row-ydpu_9v9d.dkqd
2020-12-15T00:00:00.000,11.0,BAIX LLOBREGAT,8069.0,COLLBATÓ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-xhj2.jhea~sz25
2020-10-21T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Positiu per ELISA,2,row-fxgv-7pxw~hn6f
2020-04-04T00:00:00.000,6.0,ANOIA,8044.0,CAPELLADES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-cd52~i62z-bxch
2020-08-27T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-4s45-jir7~6hkn
2020-08-19T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,4,row-ajxp.5w54-zj5e
2020-04-21T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,PCR probable,1,row-im34_k56b.r5ua
2020-11-28T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu per ELISA,2,row-gcqx.9vu6.mm6z
2020-10-04T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-hsdy-93e3-i68j
2020-05-10T00:00:00.000,14.0,BERGUEDA,8022.0,BERGA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-6j8y.afp7_ef9j
2020-12-14T00:00:00.000,17.0,GARRAF,8307.0,VILANOVA I LA GELTRÚ,,No classificat,0.0,Home,Positiu per ELISA,1,row-w6h4.kgkh-7ceu
2020-04-18T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,Positiu per ELISA,1,row-3u3g_cj4y.96hr
2020-11-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-gpmx-4xxg-2hi9
2020-09-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per ELISA,2,row-7ms4.8u3v-kw2j
2021-01-12T00:00:00.000,11.0,BAIX LLOBREGAT,8073.0,CORNELLÀ DE LLOBREGAT,,No classificat,0.0,Home,PCR probable,1,row-t5mb_6srw-tven
2021-01-21T00:00:00.000,10.0,BAIX EMPORDA,17118.0,PALAMÓS,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-cbpr~w2gh.q6cb
2021-02-03T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,PCR probable,1,row-dnb3~8b5b~rz8n
2021-01-26T00:00:00.000,6.0,ANOIA,8161.0,PIERA,,No classificat,1.0,Dona,PCR probable,1,row-nr78~skrd.a758
2020-05-20T00:00:00.000,32.0,SEGARRA,25110.0,GUISSONA,,No classificat,0.0,Home,Positiu per Test Ràpid,7,row-89s8-7zxa~b95a
2020-05-18T00:00:00.000,21.0,MARESME,8110.0,MALGRAT DE MAR,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-ddat~vhrn-6hqw
2021-03-22T00:00:00.000,21.0,MARESME,8163.0,PINEDA DE MAR,,No classificat,1.0,Dona,Positiu PCR,6,row-ey27-jyfg_qnav
2020-05-12T00:00:00.000,17.0,GARRAF,8270.0,SITGES,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-98sw-qe8s.5gf4
2020-05-19T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per Test Ràpid,2,row-a5k3-9w9u~etmu
2021-01-11T00:00:00.000,41.0,VALLES ORIENTAL,8014.0,AIGUAFREDA,,No classificat,1.0,Dona,PCR probable,1,row-xqn5-zjgm-m9te
2020-08-25T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,PCR probable,1,row-tisu.tqka-gunr
2020-04-07T00:00:00.000,40.0,VALLES OCCIDENTAL,8051.0,CASTELLAR DEL VALLÈS,,No classificat,1.0,Dona,PCR probable,1,row-phpb~9zb2~bnp4
2020-04-07T00:00:00.000,7.0,BAGES,8218.0,SANT JOAN DE VILATORRADA,,No classificat,0.0,Home,Epidemiològic,1,row-d6vh.zbg8_jtiy
2020-09-18T00:00:00.000,34.0,SELVA,17023.0,BLANES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-ds54.h3ui~zvx3
2020-09-14T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,1.0,Dona,PCR probable,2,row-x5d4~g8ct.4yhd
2020-09-16T00:00:00.000,41.0,VALLES ORIENTAL,8107.0,LLIÇÀ D'AMUNT,,No classificat,1.0,Dona,Epidemiològic,1,row-g3e3-w7jq.y7nu
2020-04-15T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,0.0,Home,Positiu per ELISA,1,row-e4me_kd9k~awkr
2020-05-14T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,0.0,Home,PCR probable,1,row-e528-hrrd-9w6h
2020-07-28T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,5,row-6ztz_waxj.svet
2020-07-28T00:00:00.000,24.0,OSONA,8171.0,PRATS DE LLUÇANÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-v3cj.r9e2~66fy
2020-07-22T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,PCR probable,1,row-sq49_rjuy~zd2r
2020-07-24T00:00:00.000,11.0,BAIX LLOBREGAT,8211.0,SANT FELIU DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,2,row-bmyr.i3rd_wj8e
2020-11-05T00:00:00.000,11.0,BAIX LLOBREGAT,8158.0,EL PAPIOL,,No classificat,0.0,Home,PCR probable,1,row-7xme.v56k.79mp
2020-11-06T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-sde6.2wnx_8fww
2020-10-02T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,0.0,Home,PCR probable,3,row-r4sy~jbqv_5ba7
2021-03-26T00:00:00.000,6.0,ANOIA,8226.0,SANT MARTÍ DE TOUS,,No classificat,1.0,Dona,Positiu PCR,1,row-6xun.hb6n~i9i4
2020-10-03T00:00:00.000,6.0,ANOIA,8165.0,LA POBLA DE CLARAMUNT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-hcbn.5jb2_ed2w
2020-07-20T00:00:00.000,41.0,VALLES ORIENTAL,8209.0,SANT FOST DE CAMPSENTELLES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-bfx6-9zzw.rqh8
2020-06-15T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,1.0,Dona,PCR probable,1,row-r3rf~i6g6.qt37
2020-06-14T00:00:00.000,6.0,ANOIA,8250.0,SANTA MARGARIDA DE MONTBUI,,No classificat,1.0,Dona,Positiu per ELISA,1,row-s475_j7x6-25hf
2021-01-28T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-zi8i.2n3e.rrkf
2020-11-18T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,1.0,Dona,Positiu per Test Ràpid,1,row-cfeg.jzb5~cvsz
2020-11-05T00:00:00.000,9.0,BAIX EBRE,43052.0,XERTA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-67gc-ieq4_bm5k
2020-11-23T00:00:00.000,20.0,GIRONES,17155.0,SALT,,No classificat,0.0,Home,Positiu per ELISA,1,row-j5u5.ipbv_jdqt
2020-04-01T00:00:00.000,6.0,ANOIA,8071.0,COPONS,,No classificat,1.0,Dona,PCR probable,1,row-77kk.zvw7~bx5z
2020-05-21T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,1.0,Dona,Positiu per ELISA,2,row-r6we-ep4x~m2tc
2020-05-20T00:00:00.000,2.0,ALT EMPORDA,17135.0,PONT DE MOLINS,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-gjv9.4w7h_7b8n
2020-06-08T00:00:00.000,40.0,VALLES OCCIDENTAL,8238.0,SANT QUIRZE DEL VALLÈS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-yqtd-rjb9.hui7
2020-07-20T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-f2pk.h87u_939g
